N,I,H,G,P,K,psnr,total_time,epoch_time
283.0,80089.0,0,0,80089.0,0,32.01519740354843,0.011268588000000001,0.011268588000000001
284.0,80656.0,0,0,80656.0,0,32.010609579128456,0.010522380000000001,0.010522380000000001
285.0,81225.0,0,0,81225.0,0,32.0579671237667,0.01121014,0.01121014
286.0,81796.0,0,0,81796.0,0,32.03619791498264,0.011423331,0.011423331
287.0,82369.0,0,0,82369.0,0,32.11379541556349,0.010730017000000001,0.010730017000000001
288.0,82944.0,0,0,82944.0,0,32.1671959671521,0.010469685000000001,0.010469685000000001
289.0,83521.0,0,0,83521.0,0,32.181664486838564,0.012706776000000001,0.012706776000000001
290.0,84100.0,0,0,84100.0,0,32.215046039093096,0.011550607000000001,0.011550607000000001
291.0,84681.0,0,0,84681.0,0,32.23114366090125,0.011436081,0.011436081
292.0,85264.0,0,0,85264.0,0,32.25505771951049,0.011808718000000001,0.011808718000000001
293.0,85849.0,0,0,85849.0,0,32.23010895750703,0.011068428,0.011068428
294.0,86436.0,0,0,86436.0,0,32.29337873661112,0.011513331,0.011513331
295.0,87025.0,0,0,87025.0,0,32.34713131860235,0.012057023,0.012057023
296.0,87616.0,0,0,87616.0,0,32.39371541605164,0.012621613,0.012621613
297.0,88209.0,0,0,88209.0,0,32.42086857398767,0.011575486000000001,0.011575486000000001
298.0,88804.0,0,0,88804.0,0,32.44449524573896,0.011635212,0.011635212
299.0,89401.0,0,0,89401.0,0,32.495834082474474,0.013295126,0.013295126
300.0,90000.0,0,0,90000.0,0,32.50768234949369,0.013253812,0.013253812
301.0,90601.0,0,0,90601.0,0,32.53823334151154,0.011768544,0.011768544
302.0,91204.0,0,0,91204.0,0,32.572523171929284,0.012951136,0.012951136
303.0,91809.0,0,0,91809.0,0,32.59852929570589,0.012084499,0.012084499
304.0,92416.0,0,0,92416.0,0,32.6310769057291,0.012056222,0.012056222
305.0,93025.0,0,0,93025.0,0,32.66034253986824,0.013748492000000001,0.013748492000000001
306.0,93636.0,0,0,93636.0,0,32.716137584143596,0.012283001,0.012283001
307.0,94249.0,0,0,94249.0,0,32.746117264199874,0.012838325000000001,0.012838325000000001
308.0,94864.0,0,0,94864.0,0,32.776879773304366,0.012070571,0.012070571
309.0,95481.0,0,0,95481.0,0,32.80501701886497,0.012308373000000001,0.012308373000000001
310.0,96100.0,0,0,96100.0,0,32.82661242798686,0.013330152000000001,0.013330152000000001
311.0,96721.0,0,0,96721.0,0,32.82737581440416,0.013290482000000001,0.013290482000000001
312.0,97344.0,0,0,97344.0,0,32.887946689557445,0.011754643,0.011754643
313.0,97969.0,0,0,97969.0,0,32.93852712392211,0.012045377000000001,0.012045377000000001
314.0,98596.0,0,0,98596.0,0,32.96052904341614,0.012375788,0.012375788
315.0,99225.0,0,0,99225.0,0,32.97365976464467,0.012268253000000002,0.012268253000000002
316.0,99856.0,0,0,99856.0,0,32.98959339781547,0.013418240000000001,0.013418240000000001
317.0,100489.0,0,0,100489.0,0,33.08636499805964,0.014783262,0.014783262
318.0,101124.0,0,0,101124.0,0,33.13448103199498,0.015687299000000002,0.015687299000000002
319.0,101761.0,0,0,101761.0,0,33.14452853916799,0.012813668,0.012813668
320.0,102400.0,0,0,102400.0,0,33.17399351607418,0.012622630000000001,0.012622630000000001
321.0,103041.0,0,0,103041.0,0,33.1721721291577,0.01390587,0.01390587
322.0,103684.0,0,0,103684.0,0,33.197183911908105,0.01369065,0.01369065
323.0,104329.0,0,0,104329.0,0,33.21453857092618,0.013789210000000001,0.013789210000000001
324.0,104976.0,0,0,104976.0,0,33.282430358320156,0.014076555000000001,0.014076555000000001
